,eth_price,usd_price,cv_eth,cv_usd
2021-12-10,77.77,319322.8423,77.23366666666668,338424.83729999996
2021-12-10,68.0,279207.32,77.23366666666668,338424.83729999996
2021-12-10,80.0,328479.2,77.23366666666668,338424.83729999996
2021-12-10,90.69,372372.2331,77.23366666666668,338424.83729999996
2021-12-10,88.0,361327.12,77.23366666666668,338424.83729999996
2021-12-10,70.0,287419.3,77.23366666666668,338424.83729999996
2021-12-10,88.88,364940.3912,77.23366666666668,338424.83729999996
2021-12-10,81.0,332585.19,77.23366666666668,338424.83729999996
2021-12-10,82.0,336691.18,77.23366666666668,338424.83729999996
2021-12-10,64.0,262783.36,77.23366666666668,338424.83729999996
2021-12-10,71.0,291525.29,77.23366666666668,338424.83729999996
2021-12-10,250.0,1026497.5,77.23366666666668,338424.83729999996
2021-12-10,70.0,287419.3,77.23366666666668,338424.83729999996
2021-12-09,125.0,555117.5,77.491,340529.26524333336
2021-12-09,144.95,643714.253,77.491,340529.26524333336
2021-12-09,74.94,332804.0436,77.491,340529.26524333336
2021-12-09,70.05,311087.847,77.491,340529.26524333336
2021-12-09,90.95,403903.493,77.491,340529.26524333336
2021-12-09,90.0,399684.6,77.491,340529.26524333336
2021-12-09,70.95,315084.693,77.491,340529.26524333336
2021-12-09,2500.0,11102350.0,77.491,340529.26524333336
2021-12-09,94.0,417448.36,77.491,340529.26524333336
2021-12-09,71.0,315306.74,77.491,340529.26524333336
2021-12-09,71.0,315306.74,77.491,340529.26524333336
2021-12-09,75.0,333070.5,77.491,340529.26524333336
2021-12-09,79.94,355008.7436,77.491,340529.26524333336
2021-12-09,90.0,399684.6,77.491,340529.26524333336
2021-12-09,84.0,373038.96,77.491,340529.26524333336
2021-12-09,76.2,338399.628,77.491,340529.26524333336
2021-12-08,70.0,301714.7,77.92433333333334,343246.55557666667
2021-12-08,70.5,303869.805,77.92433333333334,343246.55557666667
2021-12-08,150.0,646531.5,77.92433333333334,343246.55557666667
2021-12-08,72.0,310335.12,77.92433333333334,343246.55557666667
2021-12-08,87.95,379082.9695,77.92433333333334,343246.55557666667
2021-12-08,82.0,353437.22,77.92433333333334,343246.55557666667
2021-12-08,73.4,316369.414,77.92433333333334,343246.55557666667
2021-12-08,73.5,316800.435,77.92433333333334,343246.55557666667
2021-12-08,77.5,334041.275,77.92433333333334,343246.55557666667
2021-12-08,74.9,322834.729,77.92433333333334,343246.55557666667
2021-12-08,79.94,344558.1874,77.92433333333334,343246.55557666667
2021-12-08,100.0,431021.0,77.92433333333334,343246.55557666667
2021-12-08,107.7,464209.617,77.92433333333334,343246.55557666667
2021-12-07,115.01,500763.8909,78.468,346094.37584
2021-12-07,87.88,382637.4292,78.468,346094.37584
2021-12-07,110.0,478949.9,78.468,346094.37584
2021-12-07,72.69,316498.8021,78.468,346094.37584
2021-12-07,69.95,304568.5955,78.468,346094.37584
2021-12-07,68.69,299082.4421,78.468,346094.37584
2021-12-07,96.99,422303.1891,78.468,346094.37584
2021-12-07,88.88,386991.5192,78.468,346094.37584
2021-12-07,105.0,457179.45,78.468,346094.37584
2021-12-06,70.0,294225.4,79.33466666666666,350556.7081733334
2021-12-06,72.95,306624.899,79.33466666666666,350556.7081733334
2021-12-06,70.0,294225.4,79.33466666666666,350556.7081733334
2021-12-06,68.99,289980.1478,79.33466666666666,350556.7081733334
2021-12-06,104.95,441127.939,79.33466666666666,350556.7081733334
2021-12-06,151.5,636787.83,79.33466666666666,350556.7081733334
2021-12-06,104.95,441127.939,79.33466666666666,350556.7081733334
2021-12-06,84.99,357231.6678,79.33466666666666,350556.7081733334
2021-12-06,90.0,378289.8,79.33466666666666,350556.7081733334
2021-12-06,100.0,420322.0,79.33466666666666,350556.7081733334
2021-12-06,87.5,367781.75,79.33466666666666,350556.7081733334
2021-12-06,80.0,336257.6,79.33466666666666,350556.7081733334
2021-12-06,69.0,290022.18,79.33466666666666,350556.7081733334
2021-12-06,69.0,290022.18,79.33466666666666,350556.7081733334
2021-12-06,75.0,315241.5,79.33466666666666,350556.7081733334
2021-12-06,80.0,336257.6,79.33466666666666,350556.7081733334
2021-12-06,75.0,315241.5,79.33466666666666,350556.7081733334
2021-12-06,109.0,458150.98,79.33466666666666,350556.7081733334
2021-12-06,80.0,336257.6,79.33466666666666,350556.7081733334
2021-12-06,105.0,441338.1,79.33466666666666,350556.7081733334
2021-12-06,85.0,357273.7,79.33466666666666,350556.7081733334
2021-12-06,73.0,306835.06,79.33466666666666,350556.7081733334
2021-12-06,70.0,294225.4,79.33466666666666,350556.7081733334
2021-12-06,73.0,306835.06,79.33466666666666,350556.7081733334
2021-12-06,73.0,306835.06,79.33466666666666,350556.7081733334
2021-12-06,84.95,357063.539,79.33466666666666,350556.7081733334
2021-12-06,73.5,308936.67,79.33466666666666,350556.7081733334
2021-12-06,63.0,264802.86,79.33466666666666,350556.7081733334
2021-12-06,70.0,294225.4,79.33466666666666,350556.7081733334
2021-12-06,70.0,294225.4,79.33466666666666,350556.7081733334
2021-12-06,106.0,445541.32,79.33466666666666,350556.7081733334
2021-12-06,126.5,531707.33,79.33466666666666,350556.7081733334
2021-12-06,74.99,315199.4678,79.33466666666666,350556.7081733334
2021-12-06,87.95,369673.199,79.33466666666666,350556.7081733334
2021-12-05,85.0,350466.05,80.33466666666666,355990.86984
2021-12-05,65.0,268003.45,80.33466666666666,355990.86984
2021-12-05,125.0,515391.25,80.33466666666666,355990.86984
2021-12-05,100.0,412313.0,80.33466666666666,355990.86984
2021-12-05,110.0,453544.3,80.33466666666666,355990.86984
2021-12-05,84.0,346342.92,80.33466666666666,355990.86984
2021-12-05,80.0,329850.4,80.33466666666666,355990.86984
2021-12-05,90.0,371081.7,80.33466666666666,355990.86984
2021-12-05,90.0,371081.7,80.33466666666666,355990.86984
2021-12-05,300.0,1236939.0,80.33466666666666,355990.86984
2021-12-05,87.0,358712.31,80.33466666666666,355990.86984
2021-12-05,88.0,362835.44,80.33466666666666,355990.86984
2021-12-05,102.5,422620.825,80.33466666666666,355990.86984
2021-12-05,72.0,296865.36,80.33466666666666,355990.86984
2021-12-05,79.0,325727.27,80.33466666666666,355990.86984
2021-12-04,72.95,307579.085,81.00133333333333,359919.0771733333
2021-12-04,89.99,379424.837,81.00133333333333,359919.0771733333
2021-12-04,84.95,358174.685,81.00133333333333,359919.0771733333
2021-12-04,78.97,332961.211,81.00133333333333,359919.0771733333
2021-12-04,79.95,337093.185,81.00133333333333,359919.0771733333
2021-12-04,75.0,316222.5,81.00133333333333,359919.0771733333
2021-12-04,74.95,316011.685,81.00133333333333,359919.0771733333
2021-12-04,80.0,337304.0,81.00133333333333,359919.0771733333
2021-12-04,69.5,293032.85,81.00133333333333,359919.0771733333
2021-12-04,70.0,295141.0,81.00133333333333,359919.0771733333
2021-12-04,70.0,295141.0,81.00133333333333,359919.0771733333
2021-12-04,70.0,295141.0,81.00133333333333,359919.0771733333
2021-12-04,89.99,379424.837,81.00133333333333,359919.0771733333
2021-12-04,66.0,278275.8,81.00133333333333,359919.0771733333
2021-12-03,120.0,541744.8,81.83466666666666,363920.38384
2021-12-03,89.94,406037.7276,81.83466666666666,363920.38384
2021-12-03,100.0,451454.0,81.83466666666666,363920.38384
2021-12-03,92.0,415337.68,81.83466666666666,363920.38384
2021-12-03,65.0,293445.1,81.83466666666666,363920.38384
2021-12-03,69.69,314618.2926,81.83466666666666,363920.38384
2021-12-03,96.0,433395.84,81.83466666666666,363920.38384
2021-12-03,76.95,347393.853,81.83466666666666,363920.38384
2021-12-03,69.69,314618.2926,81.83466666666666,363920.38384
2021-12-03,81.99,370147.1346,81.83466666666666,363920.38384
2021-12-03,75.95,342879.313,81.83466666666666,363920.38384
2021-12-03,110.0,496599.4,81.83466666666666,363920.38384
2021-12-03,90.0,406308.6,81.83466666666666,363920.38384
2021-12-03,90.0,406308.6,81.83466666666666,363920.38384
2021-12-03,100.0,451454.0,81.83466666666666,363920.38384
2021-12-03,80.4,362969.016,81.83466666666666,363920.38384
2021-12-03,83.0,374706.82,81.83466666666666,363920.38384
2021-12-03,67.0,302474.18,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-03,74.9,338139.046,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-03,89.95,406082.873,81.83466666666666,363920.38384
2021-12-03,150.0,677181.0,81.83466666666666,363920.38384
2021-12-03,75.0,338590.5,81.83466666666666,363920.38384
2021-12-03,74.95,338364.773,81.83466666666666,363920.38384
2021-12-03,85.0,383735.9,81.83466666666666,363920.38384
2021-12-03,75.0,338590.5,81.83466666666666,363920.38384
2021-12-03,70.0,316017.8,81.83466666666666,363920.38384
2021-12-02,93.39,428367.7893,82.56166666666668,366388.3039966667
2021-12-02,80.0,366949.6,82.56166666666668,366388.3039966667
2021-12-02,77.77,356720.8799,82.56166666666668,366388.3039966667
2021-12-02,76.69,351767.0603,82.56166666666668,366388.3039966667
2021-12-02,135.0,619227.45,82.56166666666668,366388.3039966667
2021-12-02,90.0,412818.3,82.56166666666668,366388.3039966667
2021-12-02,107.0,490795.09,82.56166666666668,366388.3039966667
2021-12-02,101.0,463273.87,82.56166666666668,366388.3039966667
2021-12-02,90.0,412818.3,82.56166666666668,366388.3039966667
2021-12-02,85.0,389883.95,82.56166666666668,366388.3039966667
2021-12-02,86.0,394470.82,82.56166666666668,366388.3039966667
2021-12-01,105.0,486825.15,83.19500000000001,368182.5136633333
2021-12-01,90.0,417278.7,83.19500000000001,368182.5136633333
2021-12-01,101.0,468279.43,83.19500000000001,368182.5136633333
2021-12-01,83.99,389413.7557,83.19500000000001,368182.5136633333
2021-12-01,149.95,695232.6785,83.19500000000001,368182.5136633333
2021-12-01,86.95,403137.5885,83.19500000000001,368182.5136633333
2021-12-01,87.95,407774.0185,83.19500000000001,368182.5136633333
2021-12-01,80.0,370914.4,83.19500000000001,368182.5136633333
2021-12-01,81.5,377869.045,83.19500000000001,368182.5136633333
2021-12-01,80.0,370914.4,83.19500000000001,368182.5136633333
2021-12-01,90.0,417278.7,83.19500000000001,368182.5136633333
2021-11-30,80.0,355953.6,83.76166666666668,370311.59666333336
2021-11-30,86.0,382650.12,83.76166666666668,370311.59666333336
2021-11-30,80.0,355953.6,83.76166666666668,370311.59666333336
2021-11-30,81.0,360403.02,83.76166666666668,370311.59666333336
2021-11-30,78.0,347054.76,83.76166666666668,370311.59666333336
2021-11-30,80.0,355953.6,83.76166666666668,370311.59666333336
2021-11-30,95.0,422694.9,83.76166666666668,370311.59666333336
2021-11-29,82.95,356550.621,84.28,372942.9477966667
2021-11-29,100.0,429838.0,84.28,372942.9477966667
2021-11-29,90.0,386854.2,84.28,372942.9477966667
2021-11-28,140.0,573794.2,84.68,375170.49179666664
2021-11-28,96.0,393458.88,84.68,375170.49179666664
2021-11-28,81.0,331980.93,84.68,375170.49179666664
2021-11-28,135.0,553301.55,84.68,375170.49179666664
2021-11-27,95.0,384143.9,85.08,376409.3850633333
2021-11-27,103.0,416492.86,85.08,376409.3850633333
2021-11-27,83.95,339461.899,85.08,376409.3850633333
2021-11-27,115.0,465016.3,85.08,376409.3850633333
2021-11-26,80.0,362162.4,85.575,377401.9124466667
2021-11-26,91.99,416441.4897,85.575,377401.9124466667
2021-11-26,111.111,503002.8303,85.575,377401.9124466667
2021-11-26,90.0,407432.7,85.575,377401.9124466667
2021-11-25,91.0,388654.63,86.00833333333334,379090.06678
2021-11-25,86.8,370716.724,86.00833333333334,379090.06678
2021-11-25,87.95,375628.2935,86.00833333333334,379090.06678
2021-11-25,130.0,555220.9,86.00833333333334,379090.06678
2021-11-25,275.0,1174505.75,86.00833333333334,379090.06678
2021-11-25,85.0,363029.05,86.00833333333334,379090.06678
2021-11-25,92.75,396128.7575,86.00833333333334,379090.06678
2021-11-25,97.0,414280.21,86.00833333333334,379090.06678
2021-11-25,108.0,461260.44,86.00833333333334,379090.06678
2021-11-25,100.0,427093.0,86.00833333333334,379090.06678
2021-11-24,114.0,494940.12,86.275,379469.35144666664
2021-11-24,217.0,942122.86,86.275,379469.35144666664
2021-11-24,110.0,477573.8,86.275,379469.35144666664
2021-11-24,89.5,388571.41,86.275,379469.35144666664
2021-11-24,82.0,356009.56,86.275,379469.35144666664
2021-11-24,110.0,477573.8,86.275,379469.35144666664
2021-11-24,99.88,433637.0104,86.275,379469.35144666664
2021-11-24,83.0,360351.14,86.275,379469.35144666664
2021-11-24,90.0,390742.2,86.275,379469.35144666664
2021-11-23,100.0,408917.0,86.74166666666666,381628.93744666665
2021-11-23,120.0,490700.4,86.74166666666666,381628.93744666665
2021-11-23,150.0,613375.5,86.74166666666666,381628.93744666665
2021-11-23,107.0,437541.19,86.74166666666666,381628.93744666665
2021-11-23,81.0,331222.77,86.74166666666666,381628.93744666665
2021-11-23,94.95,388266.6915,86.74166666666666,381628.93744666665
2021-11-23,87.5,357802.375,86.74166666666666,381628.93744666665
2021-11-23,93.95,384177.5215,86.74166666666666,381628.93744666665
2021-11-22,85.0,362358.4,87.40833333333333,383578.10411333333
2021-11-22,89.9,383247.296,87.40833333333333,383578.10411333333
2021-11-22,115.2,491102.208,87.40833333333333,383578.10411333333
2021-11-22,115.0,490249.6,87.40833333333333,383578.10411333333
2021-11-22,160.0,682086.4,87.40833333333333,383578.10411333333
2021-11-22,150.0,639456.0,87.40833333333333,383578.10411333333
2021-11-22,72.0,306938.88,87.40833333333333,383578.10411333333
2021-11-22,135.0,575510.4,87.40833333333333,383578.10411333333
2021-11-22,140.0,596825.6,87.40833333333333,383578.10411333333
2021-11-21,91.98,406216.7928,87.498,382890.67909
2021-11-21,207.69,917233.8084,87.498,382890.67909
2021-11-21,125.0,552045.0,87.498,382890.67909
2021-11-21,111.0,490215.96,87.498,382890.67909
2021-11-21,89.69,396103.3284,87.498,382890.67909
2021-11-21,87.5,386431.5,87.498,382890.67909
2021-11-21,95.0,419554.2,87.498,382890.67909
2021-11-21,87.0,384223.32,87.498,382890.67909
2021-11-20,150.0,644932.5,87.365,381924.0416066667
2021-11-20,97.99,421312.9045,87.365,381924.0416066667
2021-11-20,127.77,549353.5035,87.365,381924.0416066667
2021-11-20,130.0,558941.5,87.365,381924.0416066667
2021-11-20,163.69,703793.3395,87.365,381924.0416066667
2021-11-20,100.0,429955.0,87.365,381924.0416066667
2021-11-20,89.99,386916.5045,87.365,381924.0416066667
2021-11-19,111.69,446600.2833,87.83166666666666,383393.31493999995
2021-11-19,85.0,339878.45,87.83166666666666,383393.31493999995
2021-11-19,93.95,375665.6515,87.83166666666666,383393.31493999995
2021-11-19,109.9,439442.843,87.83166666666666,383393.31493999995
2021-11-19,104.95,419649.9215,87.83166666666666,383393.31493999995
2021-11-19,87.0,347875.59,87.83166666666666,383393.31493999995
2021-11-18,88.5,379611.9,88.32833333333333,383711.29784
2021-11-18,85.0,364599.0,88.32833333333333,383711.29784
2021-11-18,100.0,428940.0,88.32833333333333,383711.29784
2021-11-18,90.0,386046.0,88.32833333333333,383711.29784
2021-11-18,96.9,415642.86,88.32833333333333,383711.29784
2021-11-18,100.0,428940.0,88.32833333333333,383711.29784
2021-11-18,109.95,471619.53,88.32833333333333,383711.29784
2021-11-18,91.0,390335.4,88.32833333333333,383711.29784
2021-11-18,94.95,407278.53,88.32833333333333,383711.29784
2021-11-17,99.9,420568.011,88.76166666666667,384315.1331733333
2021-11-17,88.0,370470.32,88.76166666666667,384315.1331733333
2021-11-17,88.5,372575.265,88.76166666666667,384315.1331733333
2021-11-17,92.94,391267.1766,88.76166666666667,384315.1331733333
2021-11-17,159.0,669372.51,88.76166666666667,384315.1331733333
2021-11-17,92.0,387309.88,88.76166666666667,384315.1331733333
2021-11-17,101.0,425198.89,88.76166666666667,384315.1331733333
2021-11-17,90.5,380995.045,88.76166666666667,384315.1331733333
2021-11-17,88.88,374175.0232,88.76166666666667,384315.1331733333
2021-11-17,129.99,547243.6011,88.76166666666667,384315.1331733333
2021-11-17,137.77,579996.5453,88.76166666666667,384315.1331733333
2021-11-17,101.0,425198.89,88.76166666666667,384315.1331733333
2021-11-16,83.5,381122.39,89.36166666666666,384580.44917333336
2021-11-16,131.95,602264.663,89.36166666666666,384580.44917333336
2021-11-16,260.0,1186728.4,89.36166666666666,384580.44917333336
2021-11-16,89.0,406226.26,89.36166666666666,384580.44917333336
2021-11-16,86.0,392533.24,89.36166666666666,384580.44917333336
2021-11-16,250.0,1141085.0,89.36166666666666,384580.44917333336
2021-11-16,90.0,410790.6,89.36166666666666,384580.44917333336
2021-11-16,83.0,378840.22,89.36166666666666,384580.44917333336
2021-11-16,99.9,455977.566,89.36166666666666,384580.44917333336
2021-11-16,97.0,442740.98,89.36166666666666,384580.44917333336
2021-11-15,87.0,402515.07,90.06166666666667,385270.9135066666
2021-11-15,110.0,508927.1,90.06166666666667,385270.9135066666
2021-11-15,109.95,508695.7695,90.06166666666667,385270.9135066666
2021-11-15,160.0,740257.6,90.06166666666667,385270.9135066666
2021-11-15,80.0,370128.8,90.06166666666667,385270.9135066666
2021-11-15,125.0,578326.25,90.06166666666667,385270.9135066666
2021-11-15,93.0,430274.73,90.06166666666667,385270.9135066666
2021-11-15,104.0,481167.44,90.06166666666667,385270.9135066666
2021-11-15,83.0,384008.63,90.06166666666667,385270.9135066666
2021-11-15,109.95,508695.7695,90.06166666666667,385270.9135066666
2021-11-15,106.0,490420.66,90.06166666666667,385270.9135066666
2021-11-15,93.95,434670.0095,90.06166666666667,385270.9135066666
2021-11-15,110.0,508927.1,90.06166666666667,385270.9135066666
2021-11-15,137.95,638240.8495,90.06166666666667,385270.9135066666
2021-11-15,100.0,462661.0,90.06166666666667,385270.9135066666
2021-11-15,87.0,402515.07,90.06166666666667,385270.9135066666
2021-11-15,115.0,532060.15,90.06166666666667,385270.9135066666
2021-11-14,89.7,416605.371,90.728,385521.36981999996
2021-11-14,94.98,441127.9614,90.728,385521.36981999996
2021-11-14,96.99,450463.2657,90.728,385521.36981999996
2021-11-14,122.87,570661.1141,90.728,385521.36981999996
2021-11-14,87.0,404065.41,90.728,385521.36981999996
2021-11-14,99.95,464210.7785,90.728,385521.36981999996
2021-11-14,90.0,417998.7,90.728,385521.36981999996
2021-11-14,95.0,441220.85,90.728,385521.36981999996
